origin_idx,origin_date,forecast_date,forecast_logdiff,actual_logdiff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
172,1982-06-01,1982-07-01,-0.0032607379149116903,-0.0032920314435886,,,,,,,,,,,,,,,,,,,
173,1982-07-01,1982-08-01,-0.004548696358870671,-0.0091708008352875,,,,,,,,,,,,,,,,,,,
174,1982-08-01,1982-09-01,-0.00029595624671856094,-0.0024687251904382,,,,,,,,,,,,,,,,,,,
175,1982-09-01,1982-10-01,-0.010210649726759917,-0.0097275827660441,,,,,,,,,,,,,,,,,,,
176,1982-10-01,1982-11-01,-0.00014380389291834665,-0.0032538001112216,,,,,,,,,,,,,,,,,,,
177,1982-11-01,1982-12-01,0.0023060980297292767,-0.0070995665994071,,,,,,,,,,,,,,,,,,,
178,1982-12-01,1983-01-01,-0.0022463649030639568,0.0184638031987667,,,,,,,,,,,,,,,,,,,
179,1983-01-01,1983-02-01,0.00968374334926541,-0.0062949423731928,,,,,,,,,,,,,,,,,,,
180,1983-02-01,1983-03-01,-0.0038788927378319935,0.0084046522038421,,,,,,,,,,,,,,,,,,,
181,1983-03-01,1983-04-01,0.009641205908526252,0.012580060260646,,,,,,,,,,,,,,,,,,,
182,1983-04-01,1983-05-01,0.0017137176451113927,0.0060151175148983,,,,,,,,,,,,,,,,,,,
183,1983-05-01,1983-06-01,0.0026295605541252656,0.0061074098253901,,,,,,,,,,,,,,,,,,,
184,1983-06-01,1983-07-01,0.004389175322593425,0.0147834120886369,,,,,,,,,,,,,,,,,,,
185,1983-07-01,1983-08-01,0.011823201976127606,0.0117589882838116,,,,,,,,,,,,,,,,,,,
186,1983-08-01,1983-09-01,0.002770657309792982,0.0144399949384292,,,,,,,,,,,,,,,,,,,
187,1983-09-01,1983-10-01,0.014171679425925614,0.0076167819842005,,,,,,,,,,,,,,,,,,,
188,1983-10-01,1983-11-01,0.005098214908393281,0.00445010147308,,,,,,,,,,,,,,,,,,,
189,1983-11-01,1983-12-01,0.009359564829888452,0.0050087386761155,,,,,,,,,,,,,,,,,,,
190,1983-12-01,1984-01-01,0.006923359481586486,0.0197633049245928,,,,,,,,,,,,,,,,,,,
191,1984-01-01,1984-02-01,0.011674335352986061,0.0043840968911044,,,,,,,,,,,,,,,,,,,
192,1984-02-01,1984-03-01,0.003710153079039078,0.0048838204638044,,,,,,,,,,,,,,,,,,,
193,1984-03-01,1984-04-01,0.0032335602382448344,0.0058993928473447,,,,,,,,,,,,,,,,,,,
194,1984-04-01,1984-05-01,0.0032664946041225124,0.0054128883111812,,,,,,,,,,,,,,,,,,,
195,1984-05-01,1984-06-01,0.008491782686790026,0.0036610110501089,,,,,,,,,,,,,,,,,,,
196,1984-06-01,1984-07-01,0.0032359443668196165,0.0027663195051639,,,,,,,,,,,,,,,,,,,
197,1984-07-01,1984-08-01,-0.0008253510799424687,0.0010296775197859,,,,,,,,,,,,,,,,,,,
198,1984-08-01,1984-09-01,-0.006012186881331008,-0.0029654810283661,,,,,,,,,,,,,,,,,,,
199,1984-09-01,1984-10-01,0.0026449936142311343,-0.0001102057910582,,,,,,,,,,,,,,,,,,,
200,1984-10-01,1984-11-01,0.0015567844681622994,0.0033631475816369,,,,,,,,,,,,,,,,,,,
201,1984-11-01,1984-12-01,0.0031853157339575182,0.0003221507986452,,,,,,,,,,,,,,,,,,,
202,1984-12-01,1985-01-01,0.0004074769268257736,-0.0001720449004833,,,,,,,,,,,,,,,,,,,
203,1985-01-01,1985-02-01,-0.00011984656053942505,0.0027473473772294,,,,,,,,,,,,,,,,,,,
204,1985-02-01,1985-03-01,0.0032630833987754345,0.0015102905072197,,,,,,,,,,,,,,,,,,,
205,1985-03-01,1985-04-01,0.002885150262061908,-0.0021786103468643,,,,,,,,,,,,,,,,,,,
206,1985-04-01,1985-05-01,-0.0007784319575732867,0.0014529341416293,,,,,,,,,,,,,,,,,,,
207,1985-05-01,1985-06-01,0.006016027771560979,-0.0004852934296026,,,,,,,,,,,,,,,,,,,
208,1985-06-01,1985-07-01,-0.001185242799201167,-0.0047430774359953,,,,,,,,,,,,,,,,,,,
209,1985-07-01,1985-08-01,-0.00043694247843208047,0.0030372094955404,,,,,,,,,,,,,,,,,,,
210,1985-08-01,1985-09-01,0.0019947650782745087,0.0033778606355214,,,,,,,,,,,,,,,,,,,
