origin_idx,origin_date,forecast_date,forecast_logdiff,actual_logdiff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
221,7/1/1986,8/1/1986,0.005188131,-0.001856617,,,,,,,,,,,,,,,,,,,
222,8/1/1986,9/1/1986,-0.0016979,0.002549474,,,,,,,,,,,,,,,,,,,
223,9/1/1986,10/1/1986,0.000514502,0.004253341,,,,,,,,,,,,,,,,,,,
224,10/1/1986,11/1/1986,0.003179654,0.003998607,,,,,,,,,,,,,,,,,,,
225,11/1/1986,12/1/1986,-0.002482666,0.009439539,,,,,,,,,,,,,,,,,,,
226,12/1/1986,1/1/1987,0.002681356,-0.003493735,,,,,,,,,,,,,,,,,,,
227,1/1/1987,2/1/1987,-0.001525453,0.013094912,,,,,,,,,,,,,,,,,,,
228,2/1/1987,3/1/1987,0.005732624,0.001447195,,,,,,,,,,,,,,,,,,,
229,3/1/1987,4/1/1987,-0.001775596,0.006311114,,,,,,,,,,,,,,,,,,,
230,4/1/1987,5/1/1987,0.002221574,0.006302767,,,,,,,,,,,,,,,,,,,
231,5/1/1987,6/1/1987,0.006771274,0.005166029,,,,,,,,,,,,,,,,,,,
232,6/1/1987,7/1/1987,0.002931436,0.006797065,,,,,,,,,,,,,,,,,,,
233,7/1/1987,8/1/1987,0.00197083,0.007478082,,,,,,,,,,,,,,,,,,,
234,8/1/1987,9/1/1987,0.001995451,0.003931774,,,,,,,,,,,,,,,,,,,
235,9/1/1987,10/1/1987,0.000309951,0.013233495,,,,,,,,,,,,,,,,,,,
236,10/1/1987,11/1/1987,0.00794437,0.004865946,,,,,,,,,,,,,,,,,,,
237,11/1/1987,12/1/1987,0.005498984,0.005592547,,,,,,,,,,,,,,,,,,,
238,12/1/1987,1/1/1988,0.002882562,-0.000197008,,,,,,,,,,,,,,,,,,,
239,1/1/1988,2/1/1988,0.004454804,0.004999271,,,,,,,,,,,,,,,,,,,
240,2/1/1988,3/1/1988,0.002261312,0.002464822,,,,,,,,,,,,,,,,,,,
241,3/1/1988,4/1/1988,0.000887708,0.005784379,,,,,,,,,,,,,,,,,,,
242,4/1/1988,5/1/1988,0.004152916,-0.002018273,,,,,,,,,,,,,,,,,,,
243,5/1/1988,6/1/1988,0.002614962,0.002896927,,,,,,,,,,,,,,,,,,,
244,6/1/1988,7/1/1988,0.00528796,0.000146911,,,,,,,,,,,,,,,,,,,
245,7/1/1988,8/1/1988,0.00248892,0.005001679,,,,,,,,,,,,,,,,,,,
246,8/1/1988,9/1/1988,0.001250734,-0.003129633,,,,,,,,,,,,,,,,,,,
247,9/1/1988,10/1/1988,-0.001897846,0.004301536,,,,,,,,,,,,,,,,,,,
248,10/1/1988,11/1/1988,0.003935963,0.002415756,,,,,,,,,,,,,,,,,,,
249,11/1/1988,12/1/1988,0.002148075,0.004519309,,,,,,,,,,,,,,,,,,,
250,12/1/1988,1/1/1989,-0.001078325,0.002945349,,,,,,,,,,,,,,,,,,,
251,1/1/1989,2/1/1989,0.001073754,-0.004434997,,,,,,,,,,,,,,,,,,,
252,2/1/1989,3/1/1989,0.000184896,0.002497608,,,,,,,,,,,,,,,,,,,
253,3/1/1989,4/1/1989,0.00032661,-0.000149681,,,,,,,,,,,,,,,,,,,
254,4/1/1989,5/1/1989,-0.000358429,-0.005701295,,,,,,,,,,,,,,,,,,,
255,5/1/1989,6/1/1989,-0.00458005,-7.61E-05,,,,,,,,,,,,,,,,,,,
256,6/1/1989,7/1/1989,0.005467965,-0.00969396,,,,,,,,,,,,,,,,,,,
257,7/1/1989,8/1/1989,-0.002438211,0.00975062,,,,,,,,,,,,,,,,,,,
258,8/1/1989,9/1/1989,0.005142664,-0.003138967,,,,,,,,,,,,,,,,,,,
259,9/1/1989,10/1/1989,0.004548615,-0.001348758,,,,,,,,,,,,,,,,,,,
260,10/1/1989,11/1/1989,-0.000363892,0.003373352,,,,,,,,,,,,,,,,,,,
261,11/1/1989,12/1/1989,-0.000927243,0.005469228,,,,,,,,,,,,,,,,,,,
262,12/1/1989,1/1/1990,0.004742374,-0.005070633,,,,,,,,,,,,,,,,,,,
263,1/1/1990,2/1/1990,-0.006209957,0.009040641,,,,,,,,,,,,,,,,,,,
264,2/1/1990,3/1/1990,0.004886233,0.004969203,,,,,,,,,,,,,,,,,,,
265,3/1/1990,4/1/1990,0.003588764,-0.00262325,,,,,,,,,,,,,,,,,,,
266,4/1/1990,5/1/1990,0.00581062,0.003036903,,,,,,,,,,,,,,,,,,,
267,5/1/1990,6/1/1990,0.002728452,0.003385835,,,,,,,,,,,,,,,,,,,
268,6/1/1990,7/1/1990,-0.000396446,-0.001748873,,,,,,,,,,,,,,,,,,,
269,7/1/1990,8/1/1990,0.001186256,0.00348675,,,,,,,,,,,,,,,,,,,
270,8/1/1990,9/1/1990,-0.00036764,7.63E-05,,,,,,,,,,,,,,,,,,,
271,9/1/1990,10/1/1990,0.001149759,-0.005859653,,,,,,,,,,,,,,,,,,,
272,10/1/1990,11/1/1990,-0.000802403,-0.012797144,,,,,,,,,,,,,,,,,,,
273,11/1/1990,12/1/1990,-0.004570653,-0.007366597,,,,,,,,,,,,,,,,,,,
274,12/1/1990,1/1/1991,0.000404281,-0.003261191,,,,,,,,,,,,,,,,,,,
275,1/1/1991,2/1/1991,-0.00156052,-0.007415936,,,,,,,,,,,,,,,,,,,
276,2/1/1991,3/1/1991,5.76E-05,-0.005771039,,,,,,,,,,,,,,,,,,,
277,3/1/1991,4/1/1991,0.006036725,0.002635144,,,,,,,,,,,,,,,,,,,
278,4/1/1991,5/1/1991,0.001725349,0.009370151,,,,,,,,,,,,,,,,,,,
279,5/1/1991,6/1/1991,0.007515851,0.008070413,,,,,,,,,,,,,,,,,,,
280,6/1/1991,7/1/1991,0.010930126,0.002796692,,,,,,,,,,,,,,,,,,,
281,7/1/1991,8/1/1991,0.004142686,-1.13E-05,,,,,,,,,,,,,,,,,,,
282,8/1/1991,9/1/1991,-0.001292709,0.007901659,,,,,,,,,,,,,,,,,,,
283,9/1/1991,10/1/1991,0.005621878,-0.000546602,,,,,,,,,,,,,,,,,,,
284,10/1/1991,11/1/1991,-0.000971373,-0.001583616,,,,,,,,,,,,,,,,,,,
285,11/1/1991,12/1/1991,-0.003702715,-0.004874384,,,,,,,,,,,,,,,,,,,
286,12/1/1991,1/1/1992,0.000875384,-0.005251264,,,,,,,,,,,,,,,,,,,
287,1/1/1992,2/1/1992,0.000690227,0.00703489,,,,,,,,,,,,,,,,,,,
288,2/1/1992,3/1/1992,0.002471948,0.008489522,,,,,,,,,,,,,,,,,,,
289,3/1/1992,4/1/1992,0.010271415,0.007561467,,,,,,,,,,,,,,,,,,,
290,4/1/1992,5/1/1992,0.004560688,0.003285691,,,,,,,,,,,,,,,,,,,
291,5/1/1992,6/1/1992,0.002152768,0.000511722,,,,,,,,,,,,,,,,,,,
292,6/1/1992,7/1/1992,0.00139761,0.009164938,,,,,,,,,,,,,,,,,,,
293,7/1/1992,8/1/1992,0.001698181,-0.005607555,,,,,,,,,,,,,,,,,,,
294,8/1/1992,9/1/1992,-0.00257511,0.003293115,,,,,,,,,,,,,,,,,,,
295,9/1/1992,10/1/1992,-0.000174686,0.006728891,,,,,,,,,,,,,,,,,,,
296,10/1/1992,11/1/1992,0.00311127,0.003785045,,,,,,,,,,,,,,,,,,,
297,11/1/1992,12/1/1992,0.005643404,0.001687496,,,,,,,,,,,,,,,,,,,
298,12/1/1992,1/1/1993,0.002761229,0.003832542,,,,,,,,,,,,,,,,,,,
299,1/1/1993,2/1/1993,0.001927356,0.004804394,,,,,,,,,,,,,,,,,,,
300,2/1/1993,3/1/1993,-1.24E-05,-0.000873914,,,,,,,,,,,,,,,,,,,
301,3/1/1993,4/1/1993,-0.001153296,0.002739405,,,,,,,,,,,,,,,,,,,
302,4/1/1993,5/1/1993,0.000674155,-0.00379158,,,,,,,,,,,,,,,,,,,
303,5/1/1993,6/1/1993,-0.000522424,0.002252647,,,,,,,,,,,,,,,,,,,
304,6/1/1993,7/1/1993,0.002132364,0.002693116,,,,,,,,,,,,,,,,,,,
305,7/1/1993,8/1/1993,-0.000458226,-0.001206468,,,,,,,,,,,,,,,,,,,
306,8/1/1993,9/1/1993,0.002855783,0.005291488,,,,,,,,,,,,,,,,,,,
307,9/1/1993,10/1/1993,0.001144331,0.007303652,,,,,,,,,,,,,,,,,,,
308,10/1/1993,11/1/1993,0.004155241,0.004559006,,,,,,,,,,,,,,,,,,,
309,11/1/1993,12/1/1993,-0.00227659,0.005905271,,,,,,,,,,,,,,,,,,,
310,12/1/1993,1/1/1994,0.002157755,0.002873679,,,,,,,,,,,,,,,,,,,
311,1/1/1994,2/1/1994,0.00213221,0.000582732,,,,,,,,,,,,,,,,,,,
312,2/1/1994,3/1/1994,3.49E-05,0.010149891,,,,,,,,,,,,,,,,,,,
313,3/1/1994,4/1/1994,0.002730748,0.005896138,,,,,,,,,,,,,,,,,,,
314,4/1/1994,5/1/1994,0.000895886,0.004590496,,,,,,,,,,,,,,,,,,,
315,5/1/1994,6/1/1994,0.003526868,0.00672845,,,,,,,,,,,,,,,,,,,
316,6/1/1994,7/1/1994,0.006648816,0.001329506,,,,,,,,,,,,,,,,,,,
317,7/1/1994,8/1/1994,0.004288534,0.006681858,,,,,,,,,,,,,,,,,,,
318,8/1/1994,9/1/1994,0.003241098,0.003140549,,,,,,,,,,,,,,,,,,,
319,9/1/1994,10/1/1994,0.006151539,0.008012931,,,,,,,,,,,,,,,,,,,
320,10/1/1994,11/1/1994,0.006661376,0.006812623,,,,,,,,,,,,,,,,,,,
321,11/1/1994,12/1/1994,0.008394941,0.010166426,,,,,,,,,,,,,,,,,,,
322,12/1/1994,1/1/1995,0.003716943,0.001700536,,,,,,,,,,,,,,,,,,,
323,1/1/1995,2/1/1995,0.002107999,-0.001128687,,,,,,,,,,,,,,,,,,,
324,2/1/1995,3/1/1995,0.001601926,0.001660301,,,,,,,,,,,,,,,,,,,
325,3/1/1995,4/1/1995,0.005897514,-0.001727726,,,,,,,,,,,,,,,,,,,
326,4/1/1995,5/1/1995,0.000411041,0.004898907,,,,,,,,,,,,,,,,,,,
327,5/1/1995,6/1/1995,0.004664992,0.003308851,,,,,,,,,,,,,,,,,,,
328,6/1/1995,7/1/1995,0.001415487,-0.004189893,,,,,,,,,,,,,,,,,,,
329,7/1/1995,8/1/1995,0.005081892,0.013169323,,,,,,,,,,,,,,,,,,,
330,8/1/1995,9/1/1995,0.008894486,0.004025176,,,,,,,,,,,,,,,,,,,
331,9/1/1995,10/1/1995,0.005067281,-0.001759107,,,,,,,,,,,,,,,,,,,
332,10/1/1995,11/1/1995,0.003343504,0.002632006,,,,,,,,,,,,,,,,,,,
333,11/1/1995,12/1/1995,0.000719688,0.003464824,,,,,,,,,,,,,,,,,,,
334,12/1/1995,1/1/1996,0.00177885,-0.005740079,,,,,,,,,,,,,,,,,,,
335,1/1/1996,2/1/1996,0.003409329,0.01452916,,,,,,,,,,,,,,,,,,,
336,2/1/1996,3/1/1996,0.010414422,-0.001225043,,,,,,,,,,,,,,,,,,,
337,3/1/1996,4/1/1996,-0.001690198,0.009901218,,,,,,,,,,,,,,,,,,,
338,4/1/1996,5/1/1996,-0.000140929,0.007445584,,,,,,,,,,,,,,,,,,,
339,5/1/1996,6/1/1996,0.005978794,0.007593378,,,,,,,,,,,,,,,,,,,
340,6/1/1996,7/1/1996,0.001113957,0.000153746,,,,,,,,,,,,,,,,,,,
341,7/1/1996,8/1/1996,0.000992632,0.005105235,,,,,,,,,,,,,,,,,,,
342,8/1/1996,9/1/1996,0.001957225,0.006239632,,,,,,,,,,,,,,,,,,,
343,9/1/1996,10/1/1996,0.004402701,0.000296094,,,,,,,,,,,,,,,,,,,
344,10/1/1996,11/1/1996,0.000858165,0.009144785,,,,,,,,,,,,,,,,,,,
345,11/1/1996,12/1/1996,-0.000454772,0.006386648,,,,,,,,,,,,,,,,,,,
346,12/1/1996,1/1/1997,0.00503635,0.00158387,,,,,,,,,,,,,,,,,,,
347,1/1/1997,2/1/1997,0.001849478,0.011867817,,,,,,,,,,,,,,,,,,,
348,2/1/1997,3/1/1997,0.007036015,0.00632608,,,,,,,,,,,,,,,,,,,
349,3/1/1997,4/1/1997,0.00690435,0.001171515,,,,,,,,,,,,,,,,,,,
350,4/1/1997,5/1/1997,0.002792909,0.005524361,,,,,,,,,,,,,,,,,,,
351,5/1/1997,6/1/1997,0.007114681,0.004585437,,,,,,,,,,,,,,,,,,,
352,6/1/1997,7/1/1997,0.002285814,0.008505943,,,,,,,,,,,,,,,,,,,
353,7/1/1997,8/1/1997,0.005043874,0.009954946,,,,,,,,,,,,,,,,,,,
354,8/1/1997,9/1/1997,0.0094058,0.009117575,,,,,,,,,,,,,,,,,,,
355,9/1/1997,10/1/1997,0.001372582,0.00882785,,,,,,,,,,,,,,,,,,,
356,10/1/1997,11/1/1997,0.003546883,0.007844289,,,,,,,,,,,,,,,,,,,
357,11/1/1997,12/1/1997,0.007319776,0.004249444,,,,,,,,,,,,,,,,,,,
358,12/1/1997,1/1/1998,0.004685744,0.004373784,,,,,,,,,,,,,,,,,,,
359,1/1/1998,2/1/1998,0.006728868,0.00161749,,,,,,,,,,,,,,,,,,,
360,2/1/1998,3/1/1998,0.003752784,0.000351591,,,,,,,,,,,,,,,,,,,
361,3/1/1998,4/1/1998,0.00133517,0.003425383,,,,,,,,,,,,,,,,,,,
362,4/1/1998,5/1/1998,0.001903426,0.006569713,,,,,,,,,,,,,,,,,,,
363,5/1/1998,6/1/1998,0.005161866,-0.006016655,,,,,,,,,,,,,,,,,,,
364,6/1/1998,7/1/1998,0.007904401,-0.003852987,,,,,,,,,,,,,,,,,,,
365,7/1/1998,8/1/1998,0.000880383,0.020491901,,,,,,,,,,,,,,,,,,,
366,8/1/1998,9/1/1998,0.006552103,-0.000532328,,,,,,,,,,,,,,,,,,,
367,9/1/1998,10/1/1998,0.004321624,0.006812999,,,,,,,,,,,,,,,,,,,
368,10/1/1998,11/1/1998,0.006666386,-0.000758427,,,,,,,,,,,,,,,,,,,
369,11/1/1998,12/1/1998,0.006177422,0.00452015,,,,,,,,,,,,,,,,,,,
370,12/1/1998,1/1/1999,0.000709355,0.004311245,,,,,,,,,,,,,,,,,,,
371,1/1/1999,2/1/1999,0.004321107,0.00606308,,,,,,,,,,,,,,,,,,,
372,2/1/1999,3/1/1999,0.002439194,0.002266053,,,,,,,,,,,,,,,,,,,
373,3/1/1999,4/1/1999,0.000815816,0.002295986,,,,,,,,,,,,,,,,,,,
374,4/1/1999,5/1/1999,0.00366255,0.006302647,,,,,,,,,,,,,,,,,,,
375,5/1/1999,6/1/1999,0.001475008,-0.000784678,,,,,,,,,,,,,,,,,,,
376,6/1/1999,7/1/1999,-0.001143974,0.005769502,,,,,,,,,,,,,,,,,,,
377,7/1/1999,8/1/1999,0.001665084,0.004007243,,,,,,,,,,,,,,,,,,,
