origin_date,forecast_date,feature,feature_value,shap_value,prediction,base_value
1988-12-01,1989-01-01,CMRMTSPLx_lag0,0.0129505026985849,0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,BUSLOANS_lag0,0.002693924476425,0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,M2REAL_lag0,-0.0006460731094914,-0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,COMPAPFFx_lag0,0.35,0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,T10YFFM_lag0,0.35,-0.0001733965616520992,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,HOUST_lag0,7.354362330421477,3.7148213566816256e-06,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,OILPRICEx_lag0,0.1387744508629609,-3.934443887799151e-05,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,S&P 500_lag0,0.0200920000826885,-0.0,0.0025275104901873956,0.0024981445083819926
1989-01-01,1989-02-01,INDPRO_lag0,0.002945349132478,4.595677355751312e-05,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,INDPRO_lag1,0.004519309178077,0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,INDPRO_lag2,0.0024157555877204,0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,INDPRO_lag3,0.0043015363906127,0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,INDPRO_lag4,-0.0031296333588732,0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,INDPRO_lag5,0.0050016792782372,-0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,INDPRO_lag6,0.0001469114322585,-0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,INDPRO_lag7,0.0028969273941674,0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,INDPRO_lag8,-0.0020182730831876,-0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,INDPRO_lag9,0.0057843790126419,0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,INDPRO_lag10,0.0024648224249466,-0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,INDPRO_lag11,0.0049992713406421,-0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,volatility_3m,0.001094132628713499,-0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,IPMANSICS_lag0,0.0078234846505553,0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,CUMFNS_lag0,0.5606999999999971,0.0003258508091005217,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,UNRATE_lag0,0.1000000000000005,-0.00041742687674826176,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,CLAIMSx_lag0,-0.0118364877926353,0.00010193841896947203,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,CES0600000007_lag0,40.4,-0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,PERMIT_lag0,7.290292882446597,0.00012123399163641747,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,ANDENOx_lag0,0.0012685235521736,-0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,CMRMTSPLx_lag0,0.0011416284405907,-0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,BUSLOANS_lag0,-0.0036789078688324,-0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,M2REAL_lag0,-0.002953016850328,-0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,COMPAPFFx_lag0,-0.08,0.0,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,T10YFFM_lag0,-0.03,-0.0002786886501027342,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,HOUST_lag0,7.390798521735676,4.486890217518387e-06,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,OILPRICEx_lag0,-0.0513140908033373,1.2114233600466481e-05,0.002401851831216713,0.0024863862409858
1989-01-01,1989-02-01,S&P 500_lag0,0.0316808840803464,-0.0,0.002401851831216713,0.0024863862409858
1989-02-01,1989-03-01,INDPRO_lag0,-0.0044349968419306,-0.0007976766312678219,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,INDPRO_lag1,0.002945349132478,0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,INDPRO_lag2,0.004519309178077,0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,INDPRO_lag3,0.0024157555877204,0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,INDPRO_lag4,0.0043015363906127,-0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,INDPRO_lag5,-0.0031296333588732,0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,INDPRO_lag6,0.0050016792782372,0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,INDPRO_lag7,0.0001469114322585,-0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,INDPRO_lag8,0.0028969273941674,0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,INDPRO_lag9,-0.0020182730831876,-0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,INDPRO_lag10,0.0057843790126419,-0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,INDPRO_lag11,0.0024648224249466,-0.0,0.0005340194859426114,0.0023989222601809006
