sasdate,INDPRO,IPMANSICS,CUMFNS,UNRATE,CLAIMSx,CES0600000007,PERMIT,ANDENOx,CMRMTSPLx,BUSLOANS,M2REAL,COMPAPFFx,T10YFFM,HOUST,OILPRICEx,S&P 500
Transform:,5.0,5.0,2.0,2.0,5,1.0,4.0,5.0,5.0,6.0,5.0,1.0,1.0,4.0,6.0,5.0
1/1/1959,21.9998,20.8769,80.1973,6.0,291078,39.8,,,276676.8154,35.213,987.9,0.82,1.54,1657.0,3.0,55.62
2/1/1959,22.4306,21.2606,81.4428,5.9,282958,39.7,,,278713.9773,35.2201,992.1,0.83,1.53,1667.0,3.0,54.77
3/1/1959,22.7538,21.5932,82.4769,5.6,260346,40.0,,,277775.2539,35.1304,998.3,0.55,1.19,1620.0,2.97,56.16
4/1/1959,23.2384,22.0538,83.9922,5.2,246413,40.2,,,283362.7075,35.5581,1001.0,0.46,1.16,1590.0,2.97,57.1
5/1/1959,23.5885,22.3608,84.9159,5.1,246952,40.3,,,285307.2201,36.3064,1006.2,0.66,1.41,1498.0,2.97,57.96
6/1/1959,23.6155,22.3864,84.7686,5.0,258258,40.2,,,285279.593,37.1404,1010.3,0.44,0.95,1503.0,2.97,57.46
7/1/1959,23.05,21.977,82.9798,5.1,263248,39.9,,,288768.1868,37.6645,1012.7,0.51,0.93,1547.0,2.97,59.74
8/1/1959,22.2691,21.1072,79.4676,5.2,287143,40.0,,,273993.2729,38.089,1015.8,0.47,0.93,1430.0,2.97,59.4
9/1/1959,22.2421,21.056,79.0489,5.5,273947,40.0,,,278039.483,38.2605,1014.4,0.87,0.92,1540.0,2.97,57.05
10/1/1959,22.0806,20.8769,78.1537,5.7,312319,39.6,,,278490.1725,38.4113,1010.2,0.75,0.55,1355.0,2.97,57.0
11/1/1959,22.2152,21.0304,78.5051,5.8,350763,39.6,,,268450.0374,38.6978,1012.3,0.67,0.53,1416.0,2.97,57.23
12/1/1959,23.5885,22.4631,83.5682,5.3,271771,40.0,,,282104.7801,39.2932,1012.6,0.89,0.7,1601.0,2.97,59.06
1/1/1960,24.2078,23.0771,85.5616,5.2,276008,40.1,1092.0,,286930.9859,39.6291,1015.3,0.92,0.73,1460.0,2.97,58.03
2/1/1960,23.9924,22.898,84.6108,4.8,270543,39.7,1088.0,,291093.6977,39.7872,1014.6,0.69,0.52,1503.0,2.97,55.78
3/1/1960,23.777,22.6166,83.2421,5.4,308942,39.5,955.0,,283044.8908,40.018,1017.7,0.65,0.41,1109.0,2.97,55.02
4/1/1960,23.5885,22.4375,82.2593,5.2,299584,39.8,1016.0,,285847.3937,40.5152,1015.9,0.24,0.36,1289.0,2.97,55.73
5/1/1960,23.5616,22.3096,81.4711,5.1,317341,39.6,1052.0,,276978.5849,40.8926,1017.6,0.4,0.5,1271.0,2.97,55.22
6/1/1960,23.2654,22.0538,80.2236,5.4,321768,39.5,958.0,,279357.6743,41.3564,1020.9,0.49,0.83,1247.0,2.97,57.26
7/1/1960,23.1846,22.0026,79.7275,5.5,334039,39.6,999.0,,277446.1706,41.3958,1029.1,0.16,0.67,1197.0,2.97,55.84
8/1/1960,23.1577,21.9003,79.0505,5.6,361521,39.4,994.0,,277095.3541,41.3249,1036.5,0.36,0.82,1344.0,2.97,56.51
9/1/1960,22.9153,21.67,77.9187,5.5,353888,39.1,984.0,,281589.7872,41.4006,1041.5,0.79,1.2,1097.0,2.97,54.81
10/1/1960,22.8884,21.6444,77.5287,6.1,375119,39.4,972.0,,276281.2293,41.5247,1040.3,0.83,1.42,1246.0,2.97,53.73
11/1/1960,22.5653,21.2351,75.7724,6.1,383790,39.0,979.0,,273580.9078,41.6827,1044.0,0.84,1.49,1246.0,2.97,55.47
12/1/1960,22.1344,20.8769,74.2557,6.6,372391,38.0,951.0,,275729.4584,42.1051,1048.0,1.25,1.86,1063.0,2.97,56.8
1/1/1961,22.1613,20.9025,74.1095,6.6,380579,39.2,969.0,,265935.1877,42.0358,1052.6,1.53,2.39,1183.0,2.97,59.72
2/1/1961,22.1344,20.8001,73.512,6.9,433704,39.2,961.0,,269205.1952,41.9503,1060.7,0.49,1.24,1226.0,2.97,62.17
3/1/1961,22.2691,20.9536,73.8637,6.9,382956,39.1,1000.0,,275625.1907,42.0518,1066.7,1.01,1.72,1312.0,2.97,64.12
4/1/1961,22.7268,21.4397,75.3829,7.0,382747,39.1,1002.0,,267710.2492,42.2127,1073.1,1.42,2.29,1166.0,2.97,65.83
5/1/1961,23.0769,21.7723,76.356,7.1,358345,39.3,1027.0,,275423.8024,42.1342,1079.8,0.78,1.73,1228.0,2.97,66.5
6/1/1961,23.4,22.1049,77.3241,6.9,331716,39.6,1070.0,,280409.8864,42.4519,1086.8,1.18,2.15,1382.0,2.97,65.62
7/1/1961,23.6693,22.3864,78.1087,7.0,347116,39.7,1083.0,,274849.8655,42.5813,1088.2,1.55,2.75,1335.0,2.97,65.44
8/1/1961,23.8847,22.6934,78.9783,6.6,317851,39.7,1159.0,,284726.8653,42.6567,1094.2,0.92,2.04,1312.0,2.97,67.79
9/1/1961,23.8578,22.5143,78.1562,6.7,330492,39.2,1098.0,,286404.2647,42.7707,1099.1,1.17,2.1,1429.0,2.97,67.26
10/1/1961,24.3156,22.9748,79.5528,6.5,308441,40.0,1123.0,,285916.4158,42.9778,1104.4,0.74,1.66,1415.0,2.97,68.0
11/1/1961,24.6926,23.3842,80.7658,6.1,306364,40.2,1152.0,,290492.0293,43.1337,1112.1,0.37,1.33,1385.0,2.97,71.08
12/1/1961,24.908,23.6911,81.6041,6.0,293015,39.7,1161.0,,290719.3806,43.7997,1118.0,0.86,1.73,1365.0,2.97,71.74
1/1/1962,24.6925,23.3586,80.2408,5.8,296932,39.3,1122.0,,292962.8571,43.9853,1123.5,1.11,1.93,1361.0,2.97,69.07
2/1/1962,25.0964,23.7679,81.4267,5.5,290789,39.9,1194.0,,291710.9603,43.8688,1129.5,0.85,1.67,1278.0,2.97,70.22
3/1/1962,25.2311,23.9726,81.8912,5.6,285784,40.1,1134.0,,294971.9176,44.1012,1137.2,0.4,1.08,1443.0,2.97,70.29
4/1/1962,25.285,23.9982,81.7429,5.6,282623,40.1,1235.0,,292816.1638,44.5398,1143.7,0.42,1.06,1524.0,2.97,68.05
5/1/1962,25.258,23.947,81.3349,5.5,301972,40.2,1142.0,,295631.7077,44.8413,1149.1,0.8,1.51,1483.0,2.97,62.99
6/1/1962,25.2042,23.8958,80.9291,5.5,308059,40.0,1154.0,,293308.8034,45.5419,1156.2,0.57,1.23,1404.0,2.97,55.63
7/1/1962,25.4465,24.1261,81.476,5.4,305231,40.0,1189.0,,291713.9599,45.7268,1160.8,0.65,1.3,1450.0,2.97,56.97
8/1/1962,25.4734,24.1773,81.4168,5.7,307105,40.1,1200.0,,298514.3889,45.9234,1165.1,0.37,1.05,1517.0,2.97,58.52
9/1/1962,25.635,24.3564,81.7875,5.6,302275,40.1,1223.0,,293815.9271,46.3736,1166.7,0.44,1.08,1324.0,2.97,58.0
10/1/1962,25.6619,24.3052,81.3851,5.4,305972,39.9,1181.0,,299684.9733,46.8487,1175.8,0.37,1.03,1533.0,2.97,56.17
11/1/1962,25.7696,24.5099,81.8392,5.7,300802,40.1,1236.0,,302931.2343,47.1998,1184.3,0.29,0.98,1622.0,2.97,60.04
12/1/1962,25.7696,24.5354,81.6791,5.5,310357,39.6,1236.0,,294607.6416,47.4376,1193.9,0.36,0.93,1564.0,2.97,62.64
1/1/1963,25.9581,24.689,81.9446,5.7,304621,40.0,1248.0,,298556.2101,47.6623,1199.7,0.42,0.91,1244.0,2.97,65.06
2/1/1963,26.2544,24.8936,82.3778,5.9,294808,39.9,1212.0,,302376.7496,47.8294,1207.0,0.25,0.92,1456.0,2.97,65.92
3/1/1963,26.4159,25.0471,82.6243,5.7,287299,40.0,1258.0,,299697.17,47.9739,1215.0,0.36,0.95,1534.0,2.97,65.67
4/1/1963,26.6582,25.3797,83.4581,5.7,293103,40.2,1288.0,,306313.3271,48.3917,1224.7,0.42,1.07,1689.0,2.97,68.76
5/1/1963,26.9814,25.61,83.9513,5.9,290170,40.2,1350.0,,308216.2405,48.649,1232.7,0.25,0.93,1641.0,2.97,70.14
6/1/1963,27.0622,25.6868,83.9398,5.6,287361,40.3,1345.0,,304332.5361,49.2469,1236.2,0.39,1.0,1588.0,2.97,70.11
7/1/1963,26.9545,25.5844,83.3448,5.6,280616,40.2,1321.0,,312852.1672,49.4664,1241.8,0.47,1.0,1614.0,2.97,69.07
8/1/1963,27.0083,25.7123,83.5014,5.4,290279,40.2,1310.0,,310735.2354,49.4768,1247.5,0.23,0.51,1639.0,2.97,70.98
9/1/1963,27.2776,25.8914,83.8227,5.5,289193,40.2,1413.0,,307838.1396,49.8225,1256.5,0.4,0.6,1763.0,2.97,72.85
10/1/1963,27.4661,26.1217,84.3071,5.5,286326,40.3,1414.0,,316321.4105,50.4111,1262.8,0.38,0.61,1779.0,2.97,73.03
11/1/1963,27.6007,26.1984,84.2946,5.7,280784,40.2,1357.0,,310220.9633,51.2382,1271.9,0.4,0.64,1622.0,2.97,72.62
12/1/1963,27.5469,26.1984,84.0095,5.5,301093,40.0,1423.0,,312600.204,52.1741,1273.3,0.58,0.75,1491.0,2.97,74.17
1/1/1964,27.7892,26.4287,84.4621,5.6,278146,39.5,1296.0,,320161.8596,52.4186,1277.3,0.49,0.69,1603.0,2.97,76.45
2/1/1964,27.9777,26.5822,84.6673,5.4,262838,40.3,1442.0,,320855.9886,52.5482,1286.3,0.4,0.67,1820.0,2.97,77.39
3/1/1964,27.9777,26.5822,84.3575,5.4,277108,40.2,1313.0,,311733.8284,52.7139,1292.2,0.57,0.79,1517.0,2.97,78.8
4/1/1964,28.4355,27.0683,85.5869,5.3,263686,40.2,1264.0,,319416.6331,53.229,1297.9,0.44,0.76,1448.0,2.97,79.94
5/1/1964,28.597,27.1707,85.5983,5.1,267340,40.3,1299.0,,322572.6219,53.7445,1304.7,0.39,0.7,1467.0,2.97,80.72
6/1/1964,28.6778,27.2218,85.449,5.2,261464,40.4,1280.0,,322160.9824,54.2937,1312.8,0.5,0.67,1550.0,2.97,80.24
7/1/1964,28.8663,27.4521,85.861,4.9,254030,40.3,1304.0,,328664.585,54.7159,1322.1,0.54,0.77,1562.0,2.92,83.22
8/1/1964,29.0548,27.6312,86.1105,5.0,244054,40.4,1306.0,,322111.6541,55.1046,1331.4,0.38,0.69,1569.0,2.92,82.0
9/1/1964,29.1625,27.7591,86.1994,5.1,251902,40.3,1265.0,,330984.248,55.7749,1341.4,0.44,0.75,1455.0,2.92,83.41
10/1/1964,28.7586,27.3497,84.6252,5.1,256279,40.3,1230.0,,326426.5417,56.2908,1346.7,0.64,0.83,1524.0,2.92,84.85
11/1/1964,29.6472,28.1684,86.8484,4.8,268779,40.6,1254.0,,323261.0705,56.8628,1352.1,0.5,0.63,1486.0,2.92,85.44
12/1/1964,29.9973,28.6801,88.0025,5.0,251590,40.7,1164.0,,338442.5873,58.3481,1359.0,0.32,0.33,1484.0,2.92,83.96
1/1/1965,30.3204,29.0127,88.5986,4.9,236202,40.8,1264.0,,334956.7751,59.241,1366.7,0.35,0.29,1361.0,2.92,86.12
2/1/1965,30.5089,29.1918,88.7226,5.1,239913,40.7,1185.0,,336120.7516,60.0693,1376.0,0.29,0.23,1433.0,2.92,86.75
3/1/1965,30.9128,29.55,89.2769,4.7,236864,40.8,1211.0,,342067.3194,61.1489,1383.6,0.33,0.17,1423.0,2.92,86.83
4/1/1965,31.0474,29.7291,89.2868,4.8,235644,40.7,1162.0,,347361.7309,62.1331,1387.5,0.29,0.11,1438.0,2.92,87.97
5/1/1965,31.2898,29.9593,89.4494,4.6,229863,40.8,1207.0,,341580.8336,62.925,1388.5,0.28,0.11,1478.0,2.92,89.28
6/1/1965,31.5321,30.1384,89.4582,4.6,230657,40.6,1241.0,,345061.1002,64.1511,1392.3,0.33,0.17,1488.0,2.92,85.04
7/1/1965,31.8283,30.599,90.2974,4.4,220110,40.7,1237.0,,351339.2676,64.8904,1402.5,0.29,0.11,1529.0,2.92,84.91
8/1/1965,31.963,30.6245,89.8508,4.4,247092,40.6,1249.0,,346342.1805,65.4792,1413.0,0.26,0.13,1432.0,2.92,86.49
9/1/1965,32.0438,30.7013,89.5586,4.3,228216,40.7,1227.0,,348877.7902,66.3883,1421.6,0.36,0.28,1482.0,2.92,89.38
10/1/1965,32.3669,30.9572,89.7893,4.2,218745,40.7,1279.0,,354232.0366,67.05,1430.0,0.3,0.27,1452.0,2.92,91.39
11/1/1965,32.5015,31.0851,89.6483,4.1,220030,40.7,1306.0,,360404.8061,67.754,1435.3,0.28,0.35,1460.0,2.92,92.15
12/1/1965,32.9054,31.5712,90.5141,4.0,208651,40.9,1315.0,,363489.1958,69.1577,1441.8,0.33,0.3,1656.0,2.92,91.73
1/1/1966,33.2286,31.8782,90.8594,4.0,217763,41.0,1325.0,,361688.8092,69.9831,1449.2,0.4,0.19,1370.0,2.92,93.32
2/1/1966,33.444,32.0829,90.9108,3.8,210278,41.2,1159.0,,364374.5422,70.683,1448.3,0.28,0.23,1378.0,2.92,92.69
3/1/1966,33.9018,32.5178,91.5884,3.8,181579,41.2,1234.0,,371052.9729,71.521,1451.8,0.55,0.22,1394.0,2.92,88.88
4/1/1966,33.9556,32.6969,91.5416,3.8,176263,41.2,1145.0,,368818.4355,72.3728,1453.8,0.71,0.08,1352.0,2.92,91.6
5/1/1966,34.2787,32.9272,91.6379,3.9,189249,40.8,1078.0,,363859.0051,73.3273,1453.2,0.49,-0.12,1265.0,2.92,86.78
6/1/1966,34.4403,33.0806,91.5205,3.8,190957,40.9,956.0,,371447.601,75.3919,1455.2,0.34,-0.36,1194.0,2.92,86.06
7/1/1966,34.6288,33.2341,91.4046,3.8,213734,40.8,932.0,,364631.6493,76.7826,1451.2,0.33,-0.28,1086.0,2.92,85.84
8/1/1966,34.6557,33.3109,91.0801,3.8,196906,40.8,877.0,,372876.1244,76.9939,1447.5,0.32,-0.31,1119.0,2.92,80.65
9/1/1966,34.9789,33.5668,91.2464,3.7,191811,40.7,774.0,,373908.154,77.4883,1451.6,0.49,-0.22,1046.0,2.97,77.81
10/1/1966,35.2212,33.8993,91.618,3.7,195266,40.9,739.0,,369336.4678,78.0104,1448.1,0.47,-0.52,843.0,2.97,77.13
11/1/1966,34.9788,33.5412,90.1293,3.6,203871,40.7,736.0,,369162.2136,78.3726,1451.6,0.24,-0.6,961.0,2.97,80.99
12/1/1966,35.0596,33.6947,90.0246,3.8,216328,40.6,743.0,,369310.2844,78.976,1458.7,0.6,-0.56,990.0,2.97,81.33
1/1/1967,35.225,33.7952,89.8425,3.9,209000,40.8,995.0,,364393.989,79.274,1463.8,0.79,-0.36,1067.0,2.97,84.45
2/1/1967,34.8255,33.4153,88.3949,3.8,229000,40.0,907.0,,362995.316,79.558,1470.0,0.38,-0.37,1123.0,3.0,87.36
3/1/1967,34.6292,33.2464,87.5162,3.8,260750,40.2,955.0,,365624.437,80.1231,1483.9,0.71,0.01,1056.0,3.0,89.42
4/1/1967,34.9558,33.4627,87.6555,3.8,263000,40.0,1035.0,,365385.317,81.185,1486.7,0.78,0.54,1091.0,3.0,90.96
5/1/1967,34.6508,33.2253,86.6106,3.8,235750,40.0,1076.0,,365086.116,81.6022,1502.1,0.73,0.91,1304.0,3.0,92.59
6/1/1967,34.6465,33.1781,86.0691,3.9,232000,40.1,1169.0,,367798.148,82.6929,1507.5,0.67,1.04,1248.0,3.0,91.43
7/1/1967,34.5676,33.0436,85.3074,3.8,227800,40.2,1177.0,,365421.365,83.7351,1515.9,1.13,1.37,1364.0,3.0,93.01
8/1/1967,35.2299,33.6638,86.4918,3.8,212750,40.3,1229.0,,370329.939,83.5123,1524.8,1.1,1.38,1407.0,3.07,94.49
9/1/1967,35.1727,33.658,86.0644,3.8,216400,40.3,1279.0,,371637.29,83.7365,1531.8,1.01,1.31,1421.0,3.07,95.81
10/1/1967,35.4591,33.9387,86.3701,4.0,216750,40.3,1280.0,,369058.636,84.1043,1537.7,1.19,1.6,1491.0,3.07,95.66
11/1/1967,35.9663,34.5598,87.5349,3.9,206250,40.5,1297.0,,378999.549,84.5959,1537.5,1.15,1.62,1538.0,3.07,92.66
12/1/1967,36.3536,34.9094,88.0043,3.8,211200,40.2,1315.0,,387426.434,86.1397,1543.5,1.05,1.19,1308.0,3.07,95.3
1/1/1968,36.3145,34.8318,87.4099,3.7,215750,39.9,1179.0,,383540.43,86.5509,1546.6,0.99,0.93,1380.0,3.07,95.04
2/1/1968,36.4446,34.9852,87.4092,3.8,210750,40.4,1342.0,7440.004664,382331.611,86.5981,1550.9,0.79,0.85,1520.0,3.07,90.75
3/1/1968,36.5584,35.0407,87.1648,3.7,195200,40.3,1370.0,9120.532033,385177.022,87.114,1554.5,0.59,0.69,1466.0,3.07,89.09
4/1/1968,36.6113,35.075,86.8701,3.5,199000,40.1,1286.0,7758.162758,384412.798,88.421,1557.3,0.05,-0.12,1554.0,3.07,95.67
5/1/1968,37.022,35.5182,87.586,3.5,199000,40.5,1297.0,6024.026333,387106.806,88.9726,1562.0,0.06,-0.24,1408.0,3.07,97.87
6/1/1968,37.158,35.593,87.3914,3.7,193600,40.5,1300.0,6010.041362,389844.072,89.9295,1563.7,0.18,-0.35,1405.0,3.07,100.5
7/1/1968,37.101,35.4848,86.7508,3.7,196250,40.4,1344.0,7613.65139,393564.254,91.0358,1563.3,0.16,-0.52,1512.0,3.07,100.3
8/1/1968,37.2045,35.6595,86.8043,3.5,199400,40.3,1357.0,7457.485878,386854.468,91.2381,1569.7,-0.15,-0.61,1495.0,3.07,98.11
9/1/1968,37.3454,35.6788,86.4809,3.4,191000,40.5,1464.0,6514.665738,392268.919,91.8452,1577.2,0.04,-0.32,1556.0,3.07,101.3
10/1/1968,37.4196,35.9033,86.6552,3.4,186000,40.5,1421.0,8206.84725,397581.233,92.8125,1579.6,-0.11,-0.33,1569.0,3.07,103.8
11/1/1968,37.9036,36.4134,87.5147,3.4,183400,40.2,1436.0,6921.395316,401009.424,94.47,1588.7,0.1,-0.12,1630.0,3.07,105.4
12/1/1968,38.0233,36.4167,87.1537,3.4,199500,40.3,1389.0,7413.200136,397290.444,96.2065,1592.1,0.15,0.01,1548.0,3.07,106.5
1/1/1969,38.2533,36.6361,87.3262,3.4,191500,40.5,1459.0,7994.741854,397300.057,97.1481,1594.7,0.23,-0.26,1769.0,3.07,102.0
2/1/1969,38.4981,36.9321,87.6949,3.4,196000,40.1,1495.0,8927.073266,397918.885,98.2963,1597.5,0.01,-0.42,1705.0,3.07,101.5
3/1/1969,38.8,37.214,88.0269,3.4,189000,40.4,1438.0,7819.929714,399382.445,99.2383,1591.1,0.03,-0.49,1561.0,3.25,99.3
4/1/1969,38.6573,37.0584,87.3257,3.4,184000,40.7,1441.0,9551.735311,401109.158,100.7715,1586.0,-0.37,-1.24,1524.0,3.35,101.3
5/1/1969,38.5111,36.9092,86.6446,3.4,181200,40.4,1328.0,7928.313241,400832.788,101.9454,1583.8,-1.32,-2.35,1583.0,3.35,104.6
6/1/1969,38.8874,37.1335,86.842,3.5,192000,40.3,1349.0,7818.7643,400603.28,102.5404,1580.6,-0.67,-2.33,1528.0,3.35,99.14
7/1/1969,39.0927,37.4032,87.144,3.5,208750,40.2,1278.0,7960.94484,400716.232,103.0557,1574.7,0.04,-1.89,1368.0,3.35,94.71
8/1/1969,39.1825,37.455,86.9376,3.5,198400,40.4,1317.0,8276.772106,405063.654,103.3067,1572.1,-0.86,-2.5,1358.0,3.35,94.18
9/1/1969,39.1737,37.404,86.4951,3.7,194750,40.3,1263.0,9170.644847,407018.672,103.8176,1569.0,-0.67,-1.99,1507.0,3.35,94.51
10/1/1969,39.1852,37.4419,86.2607,3.7,199250,40.2,1216.0,7800.117672,411726.576,104.3372,1564.1,-0.44,-1.9,1381.0,3.35,95.52
11/1/1969,38.8158,37.052,85.0462,3.5,205000,40.2,1191.0,8046.020082,406026.142,105.1854,1561.1,-0.39,-1.71,1229.0,3.35,96.21
12/1/1969,38.7116,36.8537,84.2786,3.5,219750,40.3,1155.0,7291.997053,405277.54,106.5979,1559.4,-0.13,-1.32,1327.0,3.35,91.11
1/1/1970,37.9948,36.0488,82.1557,3.9,247000,40.0,1062.0,8224.328464,400169.499,106.2979,1555.7,-0.2,-1.19,1085.0,3.35,90.31
2/1/1970,37.9698,36.0769,81.9609,4.2,258500,40.0,1118.0,7720.869502,400525.176,105.6953,1538.8,-0.43,-1.74,1305.0,3.35,87.16
3/1/1970,37.9205,35.9738,81.47,4.4,268250,39.9,1132.0,6952.861502,395844.908,105.4128,1533.4,0.57,-0.69,1319.0,3.35,88.65
4/1/1970,37.823,35.8457,80.9255,4.6,325250,39.7,1224.0,6556.620652,393844.229,105.6766,1528.3,-0.04,-0.71,1264.0,3.35,85.95
5/1/1970,37.7789,35.762,80.4844,4.8,310400,39.6,1328.0,6878.274989,398121.957,106.0118,1532.4,0.28,-0.03,1290.0,3.35,76.06
6/1/1970,37.6567,35.6542,79.992,4.9,296500,39.6,1322.0,6515.831152,399716.493,106.8358,1534.0,0.6,0.24,1385.0,3.35,75.59
7/1/1970,37.7491,35.7649,79.9912,5.0,286500,39.7,1324.0,7065.906685,400143.064,107.677,1540.1,1.08,0.25,1517.0,3.31,75.72
8/1/1970,37.6818,35.5218,79.2016,5.1,285400,39.6,1394.0,6994.816415,399958.016,108.5407,1551.0,1.28,0.92,1399.0,3.31,77.92
9/1/1970,37.4221,35.2228,78.2926,5.4,318500,39.3,1426.0,6811.846376,399263.486,109.5289,1559.2,1.03,1.1,1534.0,3.31,82.58
10/1/1970,36.6735,34.4357,76.3074,5.5,333600,39.2,1564.0,6530.981538,395109.523,109.774,1564.5,0.65,1.13,1580.0,3.31,84.37
11/1/1970,36.4514,34.2252,75.6084,5.9,325250,39.3,1502.0,6963.35023,388477.842,110.1744,1568.4,0.7,1.24,1647.0,3.31,84.28
12/1/1970,37.2885,35.1269,77.363,6.1,306000,39.4,1767.0,7664.929617,400806.352,111.3578,1574.1,0.83,1.49,1893.0,3.56,90.05
1/1/1971,37.5753,35.4243,77.7996,5.9,298800,39.6,1643.0,7456.320464,404733.211,111.5479,1586.2,0.97,2.1,1828.0,3.56,93.49
2/1/1971,37.5037,35.4412,77.6389,5.9,284000,39.4,1588.0,7952.786941,406993.438,111.8951,1606.5,0.75,2.39,1741.0,3.56,97.11
3/1/1971,37.4631,35.3674,77.2808,6.0,293750,39.6,1759.0,7743.012373,408681.699,111.9877,1624.7,0.48,1.99,1910.0,3.56,99.6
4/1/1971,37.6735,35.5531,77.49,5.9,287500,39.6,1745.0,7596.170176,410904.676,112.1496,1641.9,0.41,1.68,1986.0,3.56,103.0
5/1/1971,37.8646,35.7926,77.8149,5.9,292200,39.6,1972.0,7380.568537,412911.363,113.0615,1654.3,0.43,1.76,2049.0,3.56,101.6
6/1/1971,38.0234,35.8826,77.8141,5.9,296500,39.6,1903.0,8537.824901,418581.757,114.1265,1661.7,0.47,1.61,2026.0,3.56,99.72
7/1/1971,37.9131,35.9435,77.7503,6.0,293200,39.6,2069.0,6902.748688,413760.901,114.3772,1673.9,0.44,1.42,2083.0,3.56,99.0
8/1/1971,37.693,35.5179,76.6371,6.1,325250,39.5,2004.0,7818.7643,416361.183,115.6802,1684.3,0.17,1.02,2158.0,3.56,97.24
9/1/1971,38.3056,36.2368,77.9928,6.0,320250,39.4,1996.0,8380.493976,420110.204,116.6745,1697.3,0.14,0.59,2041.0,3.56,99.4
10/1/1971,38.5924,36.7753,78.9544,5.8,297600,39.6,2026.0,7501.77162,420400.993,117.268,1707.6,0.22,0.73,2128.0,3.56,97.29
11/1/1971,38.7561,36.9112,79.0489,6.0,287000,39.8,2079.0,7875.869599,427508.511,117.8104,1718.5,-0.07,0.9,2182.0,3.56,92.78
12/1/1971,39.2035,37.2539,79.5848,6.0,273000,39.7,2133.0,8230.155535,431500.257,117.7961,1728.2,0.52,1.79,2295.0,3.56,99.17
1/1/1972,40.1408,38.2056,81.3995,5.8,271200,39.7,2238.0,7726.696573,436061.565,118.1645,1742.0,0.52,2.45,2494.0,3.56,103.3
2/1/1972,40.5459,38.5204,81.8563,5.7,263500,39.9,2169.0,8446.922589,431354.862,118.8982,1752.9,0.51,2.79,2390.0,3.56,105.2
3/1/1972,40.8263,38.7865,82.2062,5.8,262750,39.9,2105.0,8726.622012,439346.765,119.691,1771.7,0.27,2.24,2334.0,3.56,107.7
4/1/1972,41.2348,39.2136,82.8926,5.7,263000,39.9,2139.0,8457.411317,442331.562,121.2319,1779.3,0.38,2.02,2249.0,3.56,108.8
5/1/1972,41.2405,39.2841,82.8225,5.7,267750,39.8,2067.0,9382.750243,445055.61,122.692,1786.8,0.18,1.86,2221.0,3.56,107.7
6/1/1972,41.3497,39.4226,82.893,5.7,273250,40.0,2183.0,8133.426152,446997.41,123.7672,1797.8,0.14,1.65,2254.0,3.56,108.0
7/1/1972,41.3035,39.41,82.6441,5.6,297600,39.9,2195.0,9446.848028,444221.693,124.6817,1817.0,0.28,1.56,2252.0,3.56,107.2
8/1/1972,41.879,39.9407,83.5285,5.6,253500,40.0,2263.0,9038.953035,454870.354,126.0083,1834.6,-0.06,1.41,2382.0,3.56,111.0
9/1/1972,42.2132,40.2649,83.9714,5.5,256200,40.0,2393.0,9854.74302,462692.829,126.9574,1848.7,0.2,1.68,2481.0,3.56,109.4
10/1/1972,42.7494,40.8336,84.9134,5.6,251000,40.1,2354.0,9482.97587,469079.382,129.0908,1864.7,0.16,1.44,2485.0,3.56,109.6
11/1/1972,43.2548,41.3422,85.7175,5.3,250750,40.0,2234.0,9720.72038,478052.999,131.5901,1872.4,0.12,1.22,2421.0,3.56,115.1
12/1/1972,43.7367,41.8825,86.5759,5.2,242400,39.7,2419.0,9925.83329,484428.738,133.1093,1887.8,0.07,1.03,2366.0,3.56,117.5
1/1/1973,44.0529,42.2057,86.9787,4.9,228500,39.7,2271.0,10002.75063,490599.001,135.4135,1897.7,-0.17,0.52,2481.0,3.56,118.4
2/1/1973,44.6827,42.8736,88.0795,5.0,222000,40.1,2226.0,10669.36759,491365.627,140.7983,1893.3,-0.41,0.06,2289.0,3.56,114.2
3/1/1973,44.7045,42.9526,87.9606,4.9,227200,40.2,2062.0,10940.90911,489403.4,144.9576,1878.6,-0.33,-0.38,2365.0,3.56,112.4
4/1/1973,44.6387,42.8796,87.5274,5.0,239000,40.1,1908.0,11396.58609,487378.688,147.5343,1875.7,0.01,-0.45,2084.0,3.56,110.3
5/1/1973,44.9429,43.1623,87.814,4.9,240250,40.2,1931.0,11234.59351,485816.596,149.9659,1883.4,-0.58,-0.99,2266.0,3.56,107.2
6/1/1973,45.0035,43.1729,87.5399,4.9,238800,40.1,2051.0,11056.28513,484846.898,152.8292,1885.3,-0.49,-1.59,2067.0,3.56,104.8
7/1/1973,45.1636,43.3454,87.5919,4.8,242750,40.1,1819.0,11673.95469,491454.547,155.3291,1892.5,-1.14,-3.27,2123.0,3.56,105.8
8/1/1973,45.1019,43.2384,87.078,4.8,258250,40.0,1809.0,11841.77434,481298.546,158.0681,1864.0,-0.24,-3.1,2051.0,4.31,103.8
9/1/1973,45.4624,43.5706,87.4473,4.8,246800,40.0,1704.0,11756.6991,484620.995,158.5066,1856.9,-0.47,-3.69,1874.0,4.31,105.6
10/1/1973,45.847,44.0126,88.0325,4.6,241500,40.0,1411.0,12734.48167,497051.642,159.1694,1847.8,-0.87,-3.22,1677.0,4.31,109.8
11/1/1973,46.0553,44.3199,88.3454,4.8,253750,40.3,1402.0,12872.00055,505091.609,159.9353,1849.5,-0.92,-3.3,1724.0,4.31,102.0
