sasdate,INDPRO,IPMANSICS,CUMFNS,UNRATE,CLAIMSx,CES0600000007,PERMIT,ANDENOx,CMRMTSPLx,BUSLOANS,M2REAL,COMPAPFFx,T10YFFM,HOUST,OILPRICEx,S&P 500
7/1/2016,0.001171402354962936,0.0004614123914912227,0.006399999999999295,-0.10000000000000053,-0.022301505611748595,41.3,7.088408778675395,0.09366966848342706,-0.0007992080454375383,0.0021030967357287267,0.0047239918683548154,0.23,1.11,7.122059881629142,-0.1310080273896168,0.03071974391774024
8/1/2016,-0.0015082196772331358,-0.0042893029326567245,-0.34660000000000935,0.10000000000000053,0.01568209609907356,41.1,7.0909098220799835,-0.017887522714820747,0.007601861195622561,-0.006521718287658906,0.004664698981281745,0.33,1.16,7.065613363597717,0.08962251881489847,0.013212161550955948
9/1/2016,-0.0010556910872727698,0.0017669929198458334,0.12510000000000332,0.09999999999999964,-0.0466103784416223,41.2,7.172424577124845,0.004777247660236128,0.0014181466242124685,0.012318828656036729,0.0020189491655653313,0.35,1.23,6.97354301952014,0.008667160668677898,-0.009130039869454265
10/1/2016,0.0001559439981937416,0.0007778550888462021,0.06300000000000239,-0.09999999999999964,0.016952899604948612,41.3,7.134093721192866,0.21156329772980875,0.0012302124728318375,-0.001526774707863332,0.0032698180856378656,0.32,1.36,7.180069874302796,0.08672510370657527,-0.006822155828836607
11/1/2016,-0.004180408725706464,-0.0010654327418215814,-0.06289999999999907,-0.20000000000000018,-0.04008113011746772,41.3,7.114769448366463,-0.2639168502127962,0.00038668696759280863,-0.006149259405009211,0.004398280905883567,0.3,1.73,7.038783541388542,-0.18334944173738554,0.010199693347098027
12/1/2016,0.0068125945893555695,7.039378284989795e-05,0.03810000000000002,0.0,0.02590766450354387,41.1,7.129297548929373,0.03964971699706332,0.012117947661518969,-0.004301382009637145,0.0009177006737584037,0.33,1.95,7.132497551660044,0.21583464375649797,0.037015573142006986
1/1/2017,-0.002632185863649106,0.0014098485718303522,0.15399999999999636,0.0,-0.03305419823761824,41.1,7.172424577124845,0.04652695862805878,0.002777802995506562,0.002080126835984686,0.001576477815868671,0.25,1.78,7.081708586105575,-0.11929744734147363,0.01260148261642513
2/1/2017,-0.004022819294649871,-0.0012891850429390672,-0.0367999999999995,-0.10000000000000053,-0.05800255015778433,41.2,7.1180162044653335,0.03110650617953148,-0.0015959085970873588,0.0008836651317194466,0.003401115039816105,0.21,1.76,7.147559271189454,0.008161038785834407,0.023796841957566706
3/1/2017,0.006577241165916625,-0.003397210064305156,-0.1846000000000032,-0.1999999999999993,0.015086493033379611,41.0,7.148345743900068,0.01445274076656311,-0.002097537705445518,-0.008736582526283065,0.005061919038597651,0.19,1.69,7.081708586105575,-0.09889591307805556,0.006865059565405396
4/1/2017,0.010135936505023757,0.011684038588624546,0.9786000000000001,0.0,-0.02578411715571427,41.2,7.1316985104669115,0.010600732537385582,-0.0035263611140674556,0.009846893221647335,0.00291986895756402,0.13,1.4,7.044032897274685,0.1150573302826845,0.005674503619333748
5/1/2017,0.0011830347817092246,-0.0014289693995772623,-0.01649999999999352,0.0,0.047995500918428746,41.3,7.0967213784947605,-0.027204103050344486,0.004032787558733375,0.0007449324977342187,0.004625288292080754,0.14,1.39,7.053585727193677,-0.08631906661996958,0.015160154565969641
6/1/2017,0.0020579802852100926,0.0007466717057873495,0.15699999999999648,-0.10000000000000053,0.036965194233470555,41.3,7.210079628170788,0.1951728133610331,0.0033100709989550836,-0.0014720216403043551,0.0009549120134657585,0.12,1.15,7.130098510125578,-0.018646760668923346,0.016002528120612425
7/1/2017,-0.0023975598889283134,-0.003940285996752557,-0.20120000000000005,0.0,0.011227062593784254,41.2,7.135687347028144,-0.26153260740702144,0.004020120608787536,0.000957275490332421,0.0038643744224824417,0.07,1.17,7.095064377287131,0.10208643050157429,0.008228209161258881
8/1/2017,-0.0041471676206601416,-0.0016974723975513584,-0.028400000000004866,0.10000000000000053,-0.012235635548668355,41.3,7.1846291527173145,0.030395483228774722,0.005556905510060162,0.0023275364883419414,0.0005021701027381198,0.09,1.05,7.055312843339752,-0.001799713388818791,0.0008634875656676755
